7.3, 0.0399084, 0
7.4, 0.029758, 0
7.5, 0.0219072, 0
7.6, 0.0159238, 0
7.7, 0.011424, 0
7.8, 0.0080807, 0
7.9, 0.00575813, 0
8, 0.0038633, 0.185055
8.1, 0.00264755, 0.185055
8.2, 0.00178794, 0.185055
8.3, 0.00118945, 0.185055
8.4, 0.000780622, 0.185055
8.5, 0.000505692, 0.185055
8.6, 0.000323412, 0.185055
8.7, 0.000204206, 0.185055
8.8, 0.0001273, 0.185055
8.9, 7.83495e-005, 0.185055
9, 4.76093e-005, 0.185055
9.1, 2.85625e-005, 0.185055
9.2, 1.6918e-005, 0.185055
9.3, 9.89348e-006, 0.185055
9.4, 5.71214e-006, 0.185055
9.5, 3.2561e-006, 0.185055
9.6, 1.83251e-006, 0.185055
9.7, 1.01822e-006, 0.185055
9.8, 5.58587e-007, 0.185055
9.9, 3.02543e-007, 0.185055
10, 1.61784e-007, 0.185055
10.1, 8.54145e-008, 0.185055
10.2, 4.45224e-008, 0.185055
10.3, 2.29127e-008, 0.185055
10.4, 1.16419e-008, 0.185055
10.5, 5.84017e-009, 0.185055
10.6, 2.89252e-009, 0.185055
10.7, 1.41442e-009, 0.185055
10.8, 6.8286e-010, 0.185055
10.9, 3.2549e-010, 0.185055
11, 1.53177e-010, 0.185055
11.1, 7.11711e-011, 0.185055
11.2, 3.26487e-011, 0.185055
11.3, 1.4787e-011, 0.185055
11.4, 6.61222e-012, 0.185055
11.5, 2.91922e-012, 0.185055
11.6, 1.27245e-012, 0.185055
11.7, 5.47593e-013, 0.185055
11.8, 2.32694e-013, 0.185055
11.9, 9.76961e-014, 0.185055
12, 3.99311e-014, 0.185055
12.1, 1.68125e-014, 0
12.2, 6.75956e-015, 0
12.3, 2.68152e-015, 0
12.4, 1.05301e-015, 0
12.5, 4.08853e-016, 0
12.6, 1.56819e-016, 0
12.7, 5.93968e-017, 0
12.8, 2.22126e-017, 0
12.9, 8.20157e-018, 0
13, 2.98985e-018, 0
13.1, 1.07611e-018, 0
13.2, 3.82404e-019, 0
13.3, 1.34166e-019, 0
13.4, 4.64751e-020, 0
13.5, 1.58947e-020, 0
13.6, 5.36714e-021, 0
13.7, 1.78933e-021, 0
13.8, 5.88972e-022, 0
13.9, 1.91406e-022, 0
14, 6.14151e-023, 0
14.1, 1.94559e-023, 0
14.2, 6.08537e-024, 0
14.3, 1.87923e-024, 0
14.4, 5.7297e-025, 0
14.5, 1.72481e-025, 0
14.6, 5.12638e-026, 0
14.7, 1.50432e-026, 0
14.8, 4.35839e-027, 0
14.9, 1.24673e-027, 0
15, 3.52111e-028, 0
15.1, 9.81853e-029, 0
15.2, 2.70317e-029, 0
15.3, 7.34784e-030, 0
15.4, 1.972e-030, 0
15.5, 5.22535e-031, 0
15.6, 1.36705e-031, 0
15.7, 3.53114e-032, 0
15.8, 9.00549e-033, 0
15.9, 2.26757e-033, 0
16, 5.63737e-034, 0
16.1, 1.38374e-034, 0
16.2, 3.35346e-035, 0
16.3, 8.02409e-036, 0
16.4, 1.89566e-036, 0
16.5, 4.4217e-037, 0
16.6, 1.01831e-037, 0
16.7, 2.31544e-038, 0
16.8, 5.19819e-039, 0
16.9, 1.15222e-039, 0
17, 2.52162e-040, 0
17.1, 5.44867e-041, 0
17.2, 1.16242e-041, 0
17.3, 2.44852e-042, 0
17.4, 5.09223e-043, 0
17.5, 1.04563e-043, 0
17.6, 2.11988e-044, 0
17.7, 4.24338e-045, 0
17.8, 8.38644e-046, 0
17.9, 1.63647e-046, 0
18, 3.15288e-047, 0
18.1, 5.99751e-048, 0
18.2, 1.12642e-048, 0
18.3, 2.08881e-049, 0
18.4, 3.8244e-050, 0
18.5, 6.91345e-051, 0
18.6, 1.23394e-051, 0
18.7, 2.1745e-052, 0
18.8, 3.7835e-053, 0
18.9, 6.49974e-054, 0
19, 1.10247e-054, 0
19.1, 1.84631e-055, 0
19.2, 3.05289e-056, 0
19.3, 4.98409e-057, 0
19.4, 8.03402e-058, 0
19.5, 1.27864e-058, 0
19.6, 2.00706e-059, 0
19.7, 3.14974e-060, 0
19.8, 5.24743e-061, 0
19.9, 0, 0

0, 0, 0
0.1, 2.2346e-008, 0
0.2, 1.53701e-007, 0
0.3, 3.52294e-007, 0
0.4, 6.63575e-007, 0
0.5, 1.20628e-006, 0
0.6, 2.16333e-006, 0
0.7, 3.83212e-006, 0
0.8, 6.70279e-006, 0
0.9, 1.15748e-005, 0
1, 1.97333e-005, 0
1.1, 3.32135e-005, 0
1.2, 5.51894e-005, 0
1.3, 9.05367e-005, 0
1.4, 0.00014663, 0
1.5, 0.000234448, 0
1.6, 0.000370084, 0
1.7, 0.000576743, 0
1.8, 0.000887349, 0
1.9, 0.00134783, 0
2, 0.00202119, 0
2.1, 0.00299233, 0
2.2, 0.00437363, 0
2.3, 0.00631111, 0
2.4, 0.00899086, 0
2.5, 0.0126453, 0
2.6, 0.0175585, 0
2.7, 0.0240702, 0
2.8, 0.0325764, 0
2.9, 0.0435273, 0
3, 0.0574186, 0
3.1, 0.0747787, 0
3.2, 0.0961474, 0
3.3, 0.122048, 0
3.4, 0.152954, 0
3.5, 0.189246, 0
3.6, 0.231167, 0
3.7, 0.27878, 0
3.8, 0.331921, 0
3.9, 0.390161, 0
4, 0.452783, 0
4.1, 0.518769, 0
4.2, 0.586807, 0
4.3, 0.655323, 0
4.4, 0.722526, 0
4.5, 0.786485, 0
4.6, 0.845214, 0
4.7, 0.896772, 0
4.8, 0.939372, 0
4.9, 0.971478, 0
5, 0.991903, 0
5.1, 0.999877, 0
5.2, 0.995095, 0
5.3, 0.977743, 0
5.4, 0.948476, 0
5.5, 0.908386, 0
5.6, 0.858929, 0
5.7, 0.801839, 0
5.8, 0.739027, 0
5.9, 0.672476, 0
6, 0.60414, 0
6.1, 0.535849, 0
6.2, 0.469237, 0
6.3, 0.405683, 0
6.4, 0.34628, 0
6.5, 0.291819, 0
6.6, 0.242798, 0
6.7, 0.199445, 0
6.8, 0.161752, 0
6.9, 0.129516, 0
7, 0.102386, 0
7.1, 0.0799116, 0
7.2, 0.061578, 0
7.3, 0.0468481, 0
7.4, 0.0351883, 0
7.5, 0.0260948, 0
7.6, 0.0191162, 0
7.7, 0.0137928, 0
7.8, 0.00978532, 0
7.9, 0.00732758, 0
8, 0.00467776, 0.185055
8.1, 0.00323002, 0.185055
8.2, 0.00221975, 0.185055
8.3, 0.00149559, 0.185055
8.4, 0.000990656, 0.185055
8.5, 0.000646844, 0.185055
8.6, 0.000416801, 0.185055
8.7, 0.000265133, 0.185055
8.8, 0.000166511, 0.185055
8.9, 0.000103246, 0.185055
9, 6.32065e-005, 0.185055
9.1, 3.82036e-005, 0.185055
9.2, 2.27983e-005, 0.185055
9.3, 1.34325e-005, 0.185055
9.4, 7.81392e-006, 0.185055
9.5, 4.48784e-006, 0.185055
9.6, 2.54485e-006, 0.185055
9.7, 1.42477e-006, 0.185055
9.8, 7.87565e-007, 0.185055
9.9, 4.29819e-007, 0.185055
10, 2.31603e-007, 0.185055
10.1, 1.23214e-007, 0.185055
10.2, 6.47201e-008, 0.185055
10.3, 3.35642e-008, 0.185055
10.4, 1.71859e-008, 0.185055
10.5, 8.68824e-009, 0.185055
10.6, 4.33662e-009, 0.185055
10.7, 2.13713e-009, 0.185055
10.8, 1.03986e-009, 0.185055
10.9, 4.99551e-010, 0.185055
11, 2.36945e-010, 0.185055
11.1, 1.10963e-010, 0.185055
11.2, 5.13067e-011, 0.185055
11.3, 2.34225e-011, 0.185055
11.4, 1.05574e-011, 0.185055
11.5, 4.69834e-012, 0.185055
11.6, 2.06442e-012, 0.185055
11.7, 8.95476e-013, 0.185055
11.8, 3.83833e-013, 0.185055
11.9, 1.62784e-013, 0.185055
12, 6.53481e-014, 0.185055
12.1, 2.90193e-014, 0
12.2, 1.1851e-014, 0
12.3, 4.69644e-015, 0
12.4, 1.84406e-015, 0
12.5, 7.18874e-016, 0
12.6, 2.77577e-016, 0
12.7, 1.05964e-016, 0
12.8, 3.99574e-017, 0
12.9, 1.48784e-017, 0
13, 5.47009e-018, 0
13.1, 1.98566e-018, 0
13.2, 7.11679e-019, 0
13.3, 2.51845e-019, 0
13.4, 8.79945e-020, 0
13.5, 3.03563e-020, 0
13.6, 1.03399e-020, 0
13.7, 3.47739e-021, 0
13.8, 1.15469e-021, 0
13.9, 3.78573e-022, 0
14, 1.22549e-022, 0
14.1, 3.91691e-023, 0
14.2, 1.2361e-023, 0
14.3, 3.85156e-024, 0
14.4, 1.18494e-024, 0
14.5, 3.59943e-025, 0
14.6, 1.07956e-025, 0
14.7, 3.19696e-026, 0
14.8, 9.34769e-027, 0
14.9, 2.69867e-027, 0
15, 7.69261e-028, 0
15.1, 2.16509e-028, 0
15.2, 6.0167e-029, 0
15.3, 1.6509e-029, 0
15.4, 4.47262e-030, 0
15.5, 1.19642e-030, 0
15.6, 3.16e-031, 0
15.7, 8.24085e-032, 0
15.8, 2.12197e-032, 0
15.9, 5.39495e-033, 0
16, 1.35431e-033, 0
16.1, 3.35686e-034, 0
16.2, 8.21545e-035, 0
16.3, 1.98524e-035, 0
16.4, 4.73675e-036, 0
16.5, 1.11592e-036, 0
16.6, 2.59579e-037, 0
16.7, 5.96201e-038, 0
16.8, 1.35208e-038, 0
16.9, 3.0276e-039, 0
17, 6.69394e-040, 0
17.1, 1.46134e-040, 0
17.2, 3.15001e-041, 0
17.3, 6.70438e-042, 0
17.4, 1.40895e-042, 0
17.5, 2.92362e-043, 0
17.6, 5.99013e-044, 0
17.7, 1.21183e-044, 0
17.8, 2.42069e-045, 0
17.9, 4.77448e-046, 0
18, 9.29833e-047, 0
18.1, 1.78804e-047, 0
18.2, 3.395e-048, 0
18.3, 6.36497e-049, 0
18.4, 1.17827e-049, 0
18.5, 2.15372e-050, 0
18.6, 3.88711e-051, 0
18.7, 6.92721e-052, 0
18.8, 1.21895e-052, 0
18.9, 2.11791e-053, 0
19, 3.63351e-054, 0
19.1, 6.15517e-055, 0
19.2, 1.02956e-055, 0
19.3, 1.70043e-056, 0
19.4, 2.77317e-057, 0
19.5, 4.46518e-058, 0
19.6, 7.07875e-059, 0
19.7, 1.14902e-059, 0
19.8, 1.86265e-060, 0
19.9, 0, 0

0, 0, 0
0.1, 2.56903e-009, 0
0.2, 6.69384e-008, 0
0.3, 2.2513e-007, 0
0.4, 4.64763e-007, 0
0.5, 8.59699e-007, 0
0.6, 1.55204e-006, 0
0.7, 2.76804e-006, 0
0.8, 4.87729e-006, 0
0.9, 8.48596e-006, 0
1, 1.45768e-005, 0
1.1, 2.472e-005, 0
1.2, 4.1386e-005, 0
1.3, 6.84037e-005, 0
1.4, 0.000111616, 0
1.5, 0.000179803, 0
1.6, 0.000285949, 0
1.7, 0.000448955, 0
1.8, 0.00069589, 0
1.9, 0.00106488, 0
2, 0.00160875, 0
2.1, 0.00239938, 0
2.2, 0.00353294, 0
2.3, 0.00513568, 0
2.4, 0.00737034, 0
2.5, 0.0104425, 0
2.6, 0.0146065, 0
2.7, 0.0201706, 0
2.8, 0.0274992, 0
2.9, 0.0370126, 0
3, 0.0491824, 0
3.1, 0.0645208, 0
3.2, 0.0835642, 0
3.3, 0.106849, 0
3.4, 0.134883, 0
3.5, 0.168102, 0
3.6, 0.206834, 0
3.7, 0.251249, 0
3.8, 0.301315, 0
3.9, 0.356756, 0
4, 0.417021, 0
4.1, 0.481259, 0
4.2, 0.548323, 0
4.3, 0.616781, 0
4.4, 0.684955, 0
4.5, 0.750984, 0
4.6, 0.8129, 0
4.7, 0.868726, 0
4.8, 0.916574, 0
4.9, 0.954754, 0
5, 0.981875, 0
5.1, 0.996922, 0
5.2, 0.999327, 0
5.3, 0.988999, 0
5.4, 0.966332, 0
5.5, 0.93218, 0
5.6, 0.887802, 0
5.7, 0.834789, 0
5.8, 0.774964, 0
5.9, 0.710283, 0
6, 0.642727, 0
6.1, 0.574205, 0
6.2, 0.506471, 0
6.3, 0.441051, 0
6.4, 0.379202, 0
6.5, 0.321885, 0
6.6, 0.269761, 0
6.7, 0.223206, 0
6.8, 0.182341, 0
6.9, 0.147065, 0
7, 0.117109, 0
7.1, 0.0920698, 0
7.2, 0.0714658, 0
7.3, 0.0547695, 0
7.4, 0.0414362, 0
7.5, 0.0309544, 0
7.6, 0.0228777, 0
7.7, 0.0165362, 0
7.8, 0.0117956, 0
7.9, 0.00929433, 0
8, 0.00574504, 0.185055
8.1, 0.00388227, 0.185055
8.2, 0.00271003, 0.185055
8.3, 0.0018607, 0.185055
8.4, 0.00124909, 0.185055
8.5, 0.000823447, 0.185055
8.6, 0.000534875, 0.185055
8.7, 0.000342816, 0.185055
8.8, 0.000216903, 0.185055
8.9, 0.000135494, 0.185055
9, 8.35668e-005, 0.185055
9.1, 5.08875e-005, 0.185055
9.2, 3.05951e-005, 0.185055
9.3, 1.81617e-005, 0.185055
9.4, 1.06445e-005, 0.185055
9.5, 6.15969e-006, 0.185055
9.6, 3.51931e-006, 0.185055
9.7, 1.98528e-006, 0.185055
9.8, 1.10574e-006, 0.185055
9.9, 6.08065e-007, 0.185055
10, 3.30153e-007, 0.185055
10.1, 1.7699e-007, 0.185055
10.2, 9.36808e-008, 0.185055
10.3, 4.89578e-008, 0.185055
10.4, 2.52618e-008, 0.185055
10.5, 1.28699e-008, 0.185055
10.6, 6.47378e-009, 0.185055
10.7, 3.21524e-009, 0.185055
10.8, 1.57667e-009, 0.185055
10.9, 7.63377e-010, 0.185055
11, 3.64932e-010, 0.185055
11.1, 1.7225e-010, 0.185055
11.2, 8.02752e-011, 0.185055
11.3, 3.69384e-011, 0.185055
11.4, 1.67823e-011, 0.185055
11.5, 7.52846e-012, 0.185055
11.6, 3.33448e-012, 0.185055
11.7, 1.45756e-012, 0.185055
11.8, 6.3087e-013, 0.185055
11.9, 2.69961e-013, 0.185055
12, 1.06671e-013, 0.185055
12.1, 4.90036e-014, 0
12.2, 2.08016e-014, 0
12.3, 8.32217e-015, 0
12.4, 3.25662e-015, 0
12.5, 1.26678e-015, 0
12.6, 4.90389e-016, 0
12.7, 1.88324e-016, 0
12.8, 7.15574e-017, 0
12.9, 2.68658e-017, 0
13, 9.96119e-018, 0
13.1, 3.64688e-018, 0
13.2, 1.3183e-018, 0
13.3, 4.70532e-019, 0
13.4, 1.65825e-019, 0
13.5, 5.77028e-020, 0
13.6, 1.98258e-020, 0
13.7, 6.72597e-021, 0
13.8, 2.25303e-021, 0
13.9, 7.45195e-022, 0
14, 2.43368e-022, 0
14.1, 7.84778e-023, 0
14.2, 2.49875e-023, 0
14.3, 7.85582e-024, 0
14.4, 2.43867e-024, 0
14.5, 7.47495e-025, 0
14.6, 2.26234e-025, 0
14.7, 6.76087e-026, 0
14.8, 1.995e-026, 0
14.9, 5.81272e-027, 0
15, 1.6723e-027, 0
15.1, 4.75056e-028, 0
15.2, 1.33252e-028, 0
15.3, 3.69065e-029, 0
15.4, 1.00933e-029, 0
15.5, 2.72559e-030, 0
15.6, 7.26757e-031, 0
15.7, 1.91346e-031, 0
15.8, 4.97455e-032, 0
15.9, 1.277e-032, 0
16, 3.23691e-033, 0
16.1, 8.10167e-034, 0
16.2, 2.00228e-034, 0
16.3, 4.88628e-035, 0
16.4, 1.17744e-035, 0
16.5, 2.80161e-036, 0
16.6, 6.5824e-037, 0
16.7, 1.5271e-037, 0
16.8, 3.49834e-038, 0
16.9, 7.91344e-039, 0
17, 1.76758e-039, 0
17.1, 3.89855e-040, 0
17.2, 8.49062e-041, 0
17.3, 1.82595e-041, 0
17.4, 3.87749e-042, 0
17.5, 8.13067e-043, 0
17.6, 1.68351e-043, 0
17.7, 3.44209e-044, 0
17.8, 6.94934e-045, 0
17.9, 1.38542e-045, 0
18, 2.72732e-046, 0
18.1, 5.30163e-047, 0
18.2, 1.01766e-047, 0
18.3, 1.92891e-048, 0
18.4, 3.6103e-049, 0
18.5, 6.67258e-050, 0
18.6, 1.21777e-050, 0
18.7, 2.19463e-051, 0
18.8, 3.90551e-052, 0
18.9, 6.86307e-053, 0
19, 1.19092e-053, 0
19.1, 2.04066e-054, 0
19.2, 3.45291e-055, 0
19.3, 5.76931e-056, 0
19.4, 9.51978e-057, 0
19.5, 1.55034e-057, 0
19.6, 2.48538e-058, 0
19.7, 4.14772e-059, 0
19.8, 6.51165e-060, 0
19.9, 0, 0

0, 0, 0
0.1, 1.91995e-009, 0
0.2, 1.81563e-008, 0
0.3, 1.21288e-007, 0
0.4, 3.11272e-007, 0
0.5, 6.08031e-007, 0
0.6, 1.11054e-006, 0
0.7, 1.99271e-006, 0
0.8, 3.53498e-006, 0
0.9, 6.19576e-006, 0
1, 1.0723e-005, 0
1.1, 1.83219e-005, 0
1.2, 3.0906e-005, 0
1.3, 5.1467e-005, 0
1.4, 8.46116e-005, 0
1.5, 0.000137324, 0
1.6, 0.000220028, 0
1.7, 0.000348037, 0
1.8, 0.00054349, 0
1.9, 0.000837867, 0
2, 0.0012752, 0
2.1, 0.00191602, 0
2.2, 0.00284212, 0
2.3, 0.00416203, 0
2.4, 0.00601713, 0
2.5, 0.00858809, 0
2.6, 0.0121012, 0
2.7, 0.0168337, 0
2.8, 0.0231184, 0
2.9, 0.0313445, 0
3, 0.0419557, 0
3.1, 0.055443, 0
3.2, 0.0723319, 0
3.3, 0.0931624, 0
3.4, 0.118462, 0
3.5, 0.148713, 0
3.6, 0.18431, 0
3.7, 0.225516, 0
3.8, 0.27242, 0
3.9, 0.324887, 0
4, 0.382524, 0
4.1, 0.44465, 0
4.2, 0.510284, 0
4.3, 0.57815, 0
4.4, 0.646703, 0
4.5, 0.714177, 0
4.6, 0.778652, 0
4.7, 0.838144, 0
4.8, 0.890702, 0
4.9, 0.934513, 0
5, 0.968006, 0
5.1, 0.989946, 0
5.2, 0.999507, 0
5.3, 0.996327, 0
5.4, 0.980529, 0
5.5, 0.952714, 0
5.6, 0.91392, 0
5.7, 0.865564, 0
5.8, 0.809347, 0
5.9, 0.747165, 0
6, 0.680997, 0
6.1, 0.612804, 0
6.2, 0.544434, 0
6.3, 0.477549, 0
6.4, 0.413562, 0
6.5, 0.353601, 0
6.6, 0.298495, 0
6.7, 0.248778, 0
6.8, 0.20471, 0
6.9, 0.16631, 0
7, 0.133399, 0
7.1, 0.105643, 0
7.2, 0.0826015, 0
7.3, 0.0637696, 0
7.4, 0.0485835, 0
7.5, 0.0365736, 0
7.6, 0.0273086, 0
7.7, 0.019646, 0
7.8, 0.0142411, 0
7.9, 0.0115852, 0
8, 0.00719495, 0.185055
8.1, 0.00467536, 0.185055
8.2, 0.00325296, 0.185055
8.3, 0.00227845, 0.185055
8.4, 0.00155908, 0.185055
8.5, 0.00104164, 0.185055
8.6, 0.000683146, 0.185055
8.7, 0.000441383, 0.185055
8.8, 0.00028138, 0.185055
8.9, 0.000177081, 0.185055
9, 0.000110029, 0.185055
9.1, 6.75019e-005, 0.185055
9.2, 4.08879e-005, 0.185055
9.3, 2.44537e-005, 0.185055
9.4, 1.444e-005, 0.185055
9.5, 8.41901e-006, 0.185055
9.6, 4.8465e-006, 0.185055
9.7, 2.75467e-006, 0.185055
9.8, 1.54592e-006, 0.185055
9.9, 8.56599e-007, 0.185055
10, 4.68646e-007, 0.185055
10.1, 2.53157e-007, 0.185055
10.2, 1.35024e-007, 0.185055
10.3, 7.11071e-008, 0.185055
10.4, 3.69737e-008, 0.185055
10.5, 1.89825e-008, 0.185055
10.6, 9.62266e-009, 0.185055
10.7, 4.81635e-009, 0.185055
10.8, 2.38025e-009, 0.185055
10.9, 1.16148e-009, 0.185055
11, 5.59608e-010, 0.185055
11.1, 2.6622e-010, 0.185055
11.2, 1.2505e-010, 0.185055
